Study Name	Cu-110
4.285000E-8	2.329562E-4
4.290000E-8	2.398080E-4
4.295000E-8	2.603633E-4
4.300000E-8	2.569374E-4
4.305000E-8	2.158267E-4
4.310000E-8	1.541607E-4
4.315000E-8	1.027724E-4
4.320000E-8	7.879113E-5
4.325000E-8	3.768045E-5
4.330000E-8	-3.768913E-5
4.335000E-8	-1.233364E-4
4.340000E-8	-1.987060E-4
4.345000E-8	-2.535202E-4
4.350000E-8	-2.946309E-4
4.355000E-8	-3.220380E-4
4.360000E-8	-3.357416E-4
4.365000E-8	-3.117603E-4
4.370000E-8	-2.672238E-4
4.375000E-8	-2.535202E-4
4.380000E-8	-2.706497E-4
4.385000E-8	-2.912050E-4
4.390000E-8	-3.186121E-4
4.395000E-8	-3.562969E-4
4.400000E-8	-3.905558E-4
4.405000E-8	-4.487959E-4
4.410000E-8	-5.070361E-4
4.415000E-8	-5.173137E-4
4.420000E-8	-4.933325E-4
4.425000E-8	-5.001843E-4
4.430000E-8	-4.899066E-4
4.435000E-8	-4.145370E-4
4.440000E-8	-3.117603E-4
4.445000E-8	-2.363908E-4
4.450000E-8	-1.712988E-4
4.455000E-8	-1.027810E-4
4.460000E-8	-6.509625E-5
4.465000E-8	-6.167036E-5
4.470000E-8	-7.879981E-5
4.475000E-8	-1.233364E-4
4.480000E-8	-1.918542E-4
4.485000E-8	-2.466684E-4
4.490000E-8	-3.083344E-4
4.495000E-8	-3.974076E-4
4.500000E-8	-4.487959E-4
4.505000E-8	-4.659254E-4
4.510000E-8	-5.036102E-4
4.515000E-8	-5.275914E-4
4.520000E-8	-5.036102E-4
4.525000E-8	-4.933325E-4
4.530000E-8	-5.001843E-4
4.535000E-8	-4.796290E-4
4.540000E-8	-4.522218E-4
4.545000E-8	-4.248147E-4
4.550000E-8	-3.837040E-4
4.555000E-8	-3.288898E-4
4.560000E-8	-2.912050E-4
4.565000E-8	-2.569461E-4
4.570000E-8	-2.226872E-4
4.575000E-8	-2.124095E-4
4.580000E-8	-2.261131E-4
4.585000E-8	-2.775014E-4
4.590000E-8	-3.768522E-4
4.595000E-8	-4.933325E-4
4.600000E-8	-5.892574E-4
4.605000E-8	-7.057377E-4
4.610000E-8	-8.359215E-4
4.615000E-8	-8.907358E-4
4.620000E-8	-8.804581E-4
4.625000E-8	-8.564769E-4
4.630000E-8	-7.742555E-4
4.635000E-8	-5.858315E-4
4.640000E-8	-3.665746E-4
4.645000E-8	-1.644471E-4
4.650000E-8	4.453223E-5
4.655000E-8	2.192526E-4
4.660000E-8	3.186034E-4
4.665000E-8	3.734177E-4
4.670000E-8	3.939730E-4
4.675000E-8	3.460106E-4
4.680000E-8	2.569374E-4
4.685000E-8	1.541607E-4
4.690000E-8	3.425456E-5
4.695000E-8	-1.096328E-4
4.700000E-8	-2.466684E-4
4.705000E-8	-3.700005E-4
4.710000E-8	-4.624995E-4
4.715000E-8	-4.967584E-4
4.720000E-8	-5.070361E-4
4.725000E-8	-5.207396E-4
4.730000E-8	-5.036102E-4
4.735000E-8	-4.487959E-4
4.740000E-8	-4.008335E-4
4.745000E-8	-3.700005E-4
4.750000E-8	-3.254639E-4
4.755000E-8	-2.877791E-4
4.760000E-8	-2.775014E-4
4.765000E-8	-2.843532E-4
4.770000E-8	-2.912050E-4
4.775000E-8	-2.946309E-4
4.780000E-8	-2.980568E-4
4.785000E-8	-3.049086E-4
4.790000E-8	-3.391675E-4
4.795000E-8	-3.768522E-4
4.800000E-8	-3.974076E-4
4.805000E-8	-4.248147E-4
4.810000E-8	-4.453701E-4
4.815000E-8	-4.179629E-4
4.820000E-8	-3.665746E-4
4.825000E-8	-3.083344E-4
4.830000E-8	-2.055577E-4
4.835000E-8	-6.509625E-5
4.840000E-8	5.823579E-5
4.845000E-8	1.575866E-4
4.850000E-8	2.363821E-4
4.855000E-8	2.911963E-4
4.860000E-8	3.288811E-4
4.865000E-8	3.425847E-4
4.870000E-8	2.809186E-4
4.875000E-8	1.849937E-4
4.880000E-8	9.934647E-5
4.885000E-8	-6.856118E-6
4.890000E-8	-1.678730E-4
4.895000E-8	-3.117603E-4
4.900000E-8	-4.076853E-4
4.905000E-8	-4.899066E-4
4.910000E-8	-5.447209E-4
4.915000E-8	-5.447209E-4
4.920000E-8	-4.967584E-4
4.925000E-8	-4.145370E-4
4.930000E-8	-3.014827E-4
4.935000E-8	-1.747247E-4
4.940000E-8	-4.111502E-5
4.945000E-8	1.061983E-4
4.950000E-8	2.398080E-4
4.955000E-8	3.117517E-4
4.960000E-8	3.220293E-4
4.965000E-8	2.911963E-4
4.970000E-8	2.261044E-4
4.975000E-8	1.370313E-4
4.980000E-8	3.768045E-5
4.985000E-8	-6.852214E-5
4.990000E-8	-1.815765E-4
4.995000E-8	-2.843532E-4
5.000000E-8	-3.528710E-4
5.005000E-8	-3.734264E-4
5.010000E-8	-3.837040E-4
5.015000E-8	-4.008335E-4
5.020000E-8	-4.111112E-4
5.025000E-8	-4.042594E-4
5.030000E-8	-3.802781E-4
5.035000E-8	-3.665746E-4
5.040000E-8	-3.939817E-4
5.045000E-8	-4.282406E-4
5.050000E-8	-4.487959E-4
5.055000E-8	-4.693513E-4
5.060000E-8	-5.138879E-4
5.065000E-8	-5.789798E-4
5.070000E-8	-6.543493E-4
5.075000E-8	-7.331448E-4
5.080000E-8	-8.119403E-4
5.085000E-8	-8.975875E-4
5.090000E-8	-9.763830E-4
5.095000E-8	-1.038049E-3
5.100000E-8	-1.103141E-3
5.105000E-8	-1.164807E-3
5.110000E-8	-1.171659E-3
5.115000E-8	-1.109993E-3
5.120000E-8	-1.051753E-3
5.125000E-8	-9.626795E-4
5.130000E-8	-8.050885E-4
5.135000E-8	-6.372199E-4
5.140000E-8	-5.173137E-4
5.145000E-8	-4.145370E-4
5.150000E-8	-3.083344E-4
5.155000E-8	-2.432425E-4
5.160000E-8	-2.261131E-4
5.165000E-8	-2.500943E-4
5.170000E-8	-3.220380E-4
5.175000E-8	-4.145370E-4
5.180000E-8	-5.001843E-4
5.185000E-8	-5.789798E-4
5.190000E-8	-6.406458E-4
5.195000E-8	-6.577752E-4
5.200000E-8	-6.200904E-4
5.205000E-8	-5.310173E-4
5.210000E-8	-3.871299E-4
5.215000E-8	-2.226872E-4
5.220000E-8	-6.509625E-5
5.225000E-8	8.221702E-5
5.230000E-8	2.089750E-4
5.235000E-8	2.774928E-4
5.240000E-8	2.706410E-4
5.245000E-8	2.089750E-4
5.250000E-8	1.061983E-4
5.255000E-8	-6.856118E-6
5.260000E-8	-1.233364E-4
5.265000E-8	-2.535202E-4
5.270000E-8	-3.665746E-4
5.275000E-8	-4.248147E-4
5.280000E-8	-4.179629E-4
5.285000E-8	-3.802781E-4
5.290000E-8	-3.151862E-4
5.295000E-8	-2.158354E-4
5.300000E-8	-1.027810E-4
5.305000E-8	-2.741146E-5
5.310000E-8	2.740278E-5
5.315000E-8	9.249469E-5
5.320000E-8	1.301795E-4
5.325000E-8	1.164759E-4
5.330000E-8	6.166168E-5
5.335000E-8	1.027333E-5
5.340000E-8	-4.796680E-5
5.345000E-8	-1.096328E-4
5.350000E-8	-1.473176E-4
5.355000E-8	-1.336141E-4
5.360000E-8	-1.027810E-4
5.365000E-8	-7.879981E-5
5.370000E-8	-3.426324E-5
5.375000E-8	4.110634E-5
5.380000E-8	1.267536E-4
5.385000E-8	1.849937E-4
5.390000E-8	2.295303E-4
5.395000E-8	2.672151E-4
5.400000E-8	2.911963E-4
5.405000E-8	2.843445E-4
5.410000E-8	2.603633E-4
5.415000E-8	2.363821E-4
5.420000E-8	2.295303E-4
5.425000E-8	2.466597E-4
5.430000E-8	2.500856E-4
5.435000E-8	2.226785E-4
5.440000E-8	1.849937E-4
5.445000E-8	1.370313E-4
5.450000E-8	5.480990E-5
5.455000E-8	-4.454091E-5
5.460000E-8	-1.404658E-4
5.465000E-8	-2.432425E-4
5.470000E-8	-3.597228E-4
5.475000E-8	-4.727772E-4
5.480000E-8	-5.652762E-4
5.485000E-8	-6.166646E-4
5.490000E-8	-6.372199E-4
5.495000E-8	-6.577752E-4
5.500000E-8	-6.474976E-4
5.505000E-8	-6.029610E-4
5.510000E-8	-5.687021E-4
5.515000E-8	-5.447209E-4
5.520000E-8	-5.138879E-4
5.525000E-8	-5.036102E-4
5.530000E-8	-5.447209E-4
5.535000E-8	-6.063869E-4
5.540000E-8	-6.680529E-4
5.545000E-8	-7.228671E-4
5.550000E-8	-7.468484E-4
5.555000E-8	-7.297189E-4
5.560000E-8	-6.783306E-4
5.565000E-8	-5.892574E-4
5.570000E-8	-4.522218E-4
5.575000E-8	-2.912050E-4
5.580000E-8	-1.267623E-4
5.585000E-8	5.138401E-5
5.590000E-8	2.226785E-4
5.595000E-8	3.254552E-4
5.600000E-8	3.460106E-4
5.605000E-8	3.186034E-4
5.610000E-8	2.535115E-4
5.615000E-8	1.404572E-4
5.620000E-8	-1.028201E-5
5.625000E-8	-1.952801E-4
5.630000E-8	-3.939817E-4
5.635000E-8	-5.618503E-4
5.640000E-8	-6.920341E-4
5.645000E-8	-8.085144E-4
5.650000E-8	-9.147170E-4
5.655000E-8	-9.524018E-4
5.660000E-8	-9.318464E-4
5.665000E-8	-9.181429E-4
5.670000E-8	-8.975875E-4
5.675000E-8	-8.427733E-4
5.680000E-8	-7.605519E-4
5.685000E-8	-6.714788E-4
5.690000E-8	-5.652762E-4
5.695000E-8	-4.453701E-4
5.700000E-8	-3.357416E-4
5.705000E-8	-2.261131E-4
5.710000E-8	-8.565159E-5
5.715000E-8	5.138401E-5
5.720000E-8	1.473089E-4
5.725000E-8	2.089750E-4
5.730000E-8	2.706410E-4
5.735000E-8	3.425847E-4
5.740000E-8	3.768436E-4
5.745000E-8	3.631400E-4
5.750000E-8	3.323070E-4
5.755000E-8	2.980481E-4
5.760000E-8	2.603633E-4
5.765000E-8	2.226785E-4
5.770000E-8	1.918455E-4
5.775000E-8	1.267536E-4
5.780000E-8	3.425456E-5
5.785000E-8	-5.824447E-5
5.790000E-8	-1.678730E-4
5.795000E-8	-2.980568E-4
5.800000E-8	-4.213888E-4
5.805000E-8	-5.412950E-4
5.810000E-8	-6.714788E-4
5.815000E-8	-7.571261E-4
5.820000E-8	-7.879591E-4
5.825000E-8	-8.119403E-4
5.830000E-8	-8.050885E-4
5.835000E-8	-7.160154E-4
5.840000E-8	-5.995351E-4
5.845000E-8	-5.378691E-4
5.850000E-8	-5.104620E-4
5.855000E-8	-4.727772E-4
5.860000E-8	-4.453701E-4
5.865000E-8	-4.659254E-4
5.870000E-8	-5.481468E-4
5.875000E-8	-6.714788E-4
5.880000E-8	-7.811073E-4
5.885000E-8	-8.530510E-4
5.890000E-8	-9.078652E-4
5.895000E-8	-9.421241E-4
5.900000E-8	-8.770322E-4
5.905000E-8	-7.228671E-4
5.910000E-8	-5.412950E-4
5.915000E-8	-3.391675E-4
5.920000E-8	-9.250337E-5
5.925000E-8	1.404572E-4
5.930000E-8	3.254552E-4
5.935000E-8	4.864721E-4
5.940000E-8	6.098041E-4
5.945000E-8	6.440630E-4
5.950000E-8	6.166559E-4
5.955000E-8	5.858229E-4
5.960000E-8	5.138792E-4
5.965000E-8	3.562882E-4
5.970000E-8	1.644384E-4
5.975000E-8	-1.370790E-5
5.980000E-8	-1.610212E-4
5.985000E-8	-2.980568E-4
5.990000E-8	-4.282406E-4
5.995000E-8	-5.447209E-4
6.000000E-8	-6.269422E-4
6.005000E-8	-6.680529E-4
6.010000E-8	-7.057377E-4
6.015000E-8	-7.297189E-4
6.020000E-8	-7.365707E-4
6.025000E-8	-7.537002E-4
6.030000E-8	-7.674037E-4
6.035000E-8	-7.468484E-4
6.040000E-8	-7.228671E-4
6.045000E-8	-7.365707E-4
6.050000E-8	-7.297189E-4
6.055000E-8	-6.749047E-4
6.060000E-8	-6.440717E-4
6.065000E-8	-6.783306E-4
6.070000E-8	-6.954600E-4
6.075000E-8	-6.851824E-4
6.080000E-8	-7.023118E-4
6.085000E-8	-7.331448E-4
6.090000E-8	-7.194413E-4
6.095000E-8	-6.612011E-4
6.100000E-8	-6.029610E-4
6.105000E-8	-5.481468E-4
6.110000E-8	-5.001843E-4
6.115000E-8	-4.248147E-4
6.120000E-8	-3.186121E-4
6.125000E-8	-2.432425E-4
6.130000E-8	-2.261131E-4
6.135000E-8	-2.158354E-4
6.140000E-8	-2.089836E-4
6.145000E-8	-2.535202E-4
6.150000E-8	-3.357416E-4
6.155000E-8	-3.905558E-4
6.160000E-8	-4.522218E-4
6.165000E-8	-5.549985E-4
6.170000E-8	-6.440717E-4
6.175000E-8	-6.646270E-4
6.180000E-8	-6.440717E-4
6.185000E-8	-6.029610E-4
6.190000E-8	-5.378691E-4
6.195000E-8	-4.522218E-4
6.200000E-8	-3.288898E-4
6.205000E-8	-1.781506E-4
6.210000E-8	-4.796680E-5
6.215000E-8	3.082867E-5
6.220000E-8	8.221702E-5
6.225000E-8	8.221702E-5
6.230000E-8	1.027333E-5
6.235000E-8	-1.130587E-4
6.240000E-8	-2.706497E-4
6.245000E-8	-4.727772E-4
6.250000E-8	-6.612011E-4
6.255000E-8	-7.913850E-4
6.260000E-8	-9.147170E-4
6.265000E-8	-1.024345E-3
6.270000E-8	-1.055178E-3
6.275000E-8	-9.935125E-4
6.280000E-8	-9.318464E-4
6.285000E-8	-8.633286E-4
6.290000E-8	-7.674037E-4
6.295000E-8	-6.680529E-4
6.300000E-8	-5.926833E-4
6.305000E-8	-5.515726E-4
6.310000E-8	-5.481468E-4
6.315000E-8	-5.721280E-4
6.320000E-8	-6.166646E-4
6.325000E-8	-6.851824E-4
6.330000E-8	-7.639778E-4
6.335000E-8	-8.256439E-4
6.340000E-8	-9.010134E-4
6.345000E-8	-9.763830E-4
6.350000E-8	-1.017494E-3
6.355000E-8	-1.038049E-3
6.360000E-8	-1.092863E-3
6.365000E-8	-1.154529E-3
6.370000E-8	-1.199066E-3
6.375000E-8	-1.233325E-3
6.380000E-8	-1.271010E-3
6.385000E-8	-1.301843E-3
6.390000E-8	-1.312120E-3
6.395000E-8	-1.308694E-3
6.400000E-8	-1.294991E-3
6.405000E-8	-1.277861E-3
6.410000E-8	-1.271010E-3
6.415000E-8	-1.236751E-3
6.420000E-8	-1.164807E-3
6.425000E-8	-1.082586E-3
6.430000E-8	-9.935125E-4
6.435000E-8	-8.804581E-4
6.440000E-8	-7.399966E-4
6.445000E-8	-6.166646E-4
6.450000E-8	-5.104620E-4
6.455000E-8	-3.905558E-4
6.460000E-8	-2.809273E-4
6.465000E-8	-2.363908E-4
6.470000E-8	-2.432425E-4
6.475000E-8	-2.398166E-4
6.480000E-8	-2.363908E-4
6.485000E-8	-2.809273E-4
6.490000E-8	-3.357416E-4
6.495000E-8	-3.357416E-4
6.500000E-8	-3.049086E-4
6.505000E-8	-2.912050E-4
6.510000E-8	-2.569461E-4
6.515000E-8	-1.610212E-4
6.520000E-8	-4.111502E-5
6.525000E-8	4.453223E-5
6.530000E-8	1.130500E-4
6.535000E-8	1.918455E-4
6.540000E-8	2.432339E-4
6.545000E-8	2.535115E-4
6.550000E-8	2.363821E-4
6.555000E-8	2.055491E-4
6.560000E-8	1.301795E-4
6.565000E-8	2.055100E-5
6.570000E-8	-9.935515E-5
6.575000E-8	-2.124095E-4
6.580000E-8	-3.083344E-4
6.585000E-8	-3.905558E-4
6.590000E-8	-4.556477E-4
6.595000E-8	-5.104620E-4
6.600000E-8	-5.378691E-4
6.605000E-8	-5.412950E-4
6.610000E-8	-5.173137E-4
6.615000E-8	-4.624995E-4
6.620000E-8	-3.939817E-4
6.625000E-8	-3.494451E-4
6.630000E-8	-2.946309E-4
6.635000E-8	-2.295390E-4
6.640000E-8	-1.850024E-4
6.645000E-8	-1.541694E-4
6.650000E-8	-1.267623E-4
6.655000E-8	-1.336141E-4
6.660000E-8	-1.747247E-4
6.665000E-8	-2.124095E-4
6.670000E-8	-2.363908E-4
6.675000E-8	-2.603720E-4
6.680000E-8	-3.014827E-4
6.685000E-8	-3.665746E-4
6.690000E-8	-4.213888E-4
6.695000E-8	-4.213888E-4
6.700000E-8	-4.042594E-4
6.705000E-8	-4.282406E-4
6.710000E-8	-4.522218E-4
6.715000E-8	-4.556477E-4
6.720000E-8	-4.659254E-4
6.725000E-8	-5.104620E-4
6.730000E-8	-5.515726E-4
6.735000E-8	-5.789798E-4
6.740000E-8	-6.166646E-4
6.745000E-8	-6.612011E-4
6.750000E-8	-6.612011E-4
6.755000E-8	-6.063869E-4
6.760000E-8	-5.652762E-4
6.765000E-8	-5.481468E-4
6.770000E-8	-5.173137E-4
6.775000E-8	-4.693513E-4
6.780000E-8	-4.248147E-4
6.785000E-8	-4.111112E-4
6.790000E-8	-4.179629E-4
6.795000E-8	-4.350924E-4
6.800000E-8	-4.659254E-4
6.805000E-8	-5.344432E-4
6.810000E-8	-6.337940E-4
6.815000E-8	-7.365707E-4
6.820000E-8	-8.359215E-4
6.825000E-8	-9.489759E-4
6.830000E-8	-1.051753E-3
6.835000E-8	-1.120270E-3
6.840000E-8	-1.151103E-3
6.845000E-8	-1.144252E-3
6.850000E-8	-1.099715E-3
6.855000E-8	-1.034623E-3
6.860000E-8	-9.661053E-4
6.865000E-8	-8.838840E-4
6.870000E-8	-8.016626E-4
6.875000E-8	-7.605519E-4
6.880000E-8	-7.537002E-4
6.885000E-8	-7.434225E-4
6.890000E-8	-7.468484E-4
6.895000E-8	-7.776814E-4
6.900000E-8	-8.187921E-4
6.905000E-8	-8.324956E-4
6.910000E-8	-8.119403E-4
6.915000E-8	-7.845332E-4
6.920000E-8	-7.605519E-4
6.925000E-8	-7.023118E-4
6.930000E-8	-6.029610E-4
6.935000E-8	-4.899066E-4
6.940000E-8	-3.939817E-4
6.945000E-8	-3.254639E-4
6.950000E-8	-2.912050E-4
6.955000E-8	-2.946309E-4
6.960000E-8	-3.151862E-4
6.965000E-8	-3.597228E-4
6.970000E-8	-4.282406E-4
6.975000E-8	-4.796290E-4
6.980000E-8	-4.830548E-4
6.985000E-8	-4.419442E-4
6.990000E-8	-3.700005E-4
6.995000E-8	-2.740755E-4
7.000000E-8	-1.199105E-4
7.005000E-8	8.564291E-5
7.010000E-8	2.774928E-4
7.015000E-8	4.350837E-4
7.020000E-8	5.823970E-4
7.025000E-8	6.817478E-4
7.030000E-8	6.851737E-4
7.035000E-8	6.372112E-4
7.040000E-8	5.584157E-4
7.045000E-8	4.008248E-4
7.050000E-8	1.884196E-4
7.055000E-8	-1.713379E-5
7.060000E-8	-2.329649E-4
7.065000E-8	-4.487959E-4
7.070000E-8	-6.029610E-4
7.075000E-8	-6.749047E-4
7.080000E-8	-7.194413E-4
7.085000E-8	-7.297189E-4
7.090000E-8	-6.372199E-4
7.095000E-8	-4.796290E-4
7.100000E-8	-3.425933E-4
7.105000E-8	-2.329649E-4
7.110000E-8	-8.907748E-5
7.115000E-8	7.193935E-5
7.120000E-8	2.021232E-4
7.125000E-8	2.637892E-4
7.130000E-8	2.706410E-4
7.135000E-8	2.363821E-4
7.140000E-8	1.541607E-4
7.145000E-8	1.712511E-5
7.150000E-8	-1.678730E-4
7.155000E-8	-3.871299E-4
7.160000E-8	-6.098128E-4
7.165000E-8	-8.324956E-4
7.170000E-8	-1.044901E-3
7.175000E-8	-1.247028E-3
7.180000E-8	-1.411471E-3
7.185000E-8	-1.507396E-3
7.190000E-8	-1.541655E-3
7.195000E-8	-1.514248E-3
7.200000E-8	-1.435452E-3
7.205000E-8	-1.312120E-3
7.210000E-8	-1.164807E-3
7.215000E-8	-1.003790E-3
7.220000E-8	-8.461992E-4
7.225000E-8	-7.194413E-4
7.230000E-8	-5.995351E-4
7.235000E-8	-4.830548E-4
7.240000E-8	-4.042594E-4
7.245000E-8	-3.665746E-4
7.250000E-8	-3.425933E-4
7.255000E-8	-3.288898E-4
7.260000E-8	-3.357416E-4
7.265000E-8	-3.562969E-4
7.270000E-8	-3.665746E-4
7.275000E-8	-3.460192E-4
7.280000E-8	-2.980568E-4
7.285000E-8	-2.500943E-4
7.290000E-8	-2.329649E-4
7.295000E-8	-1.987060E-4
7.300000E-8	-1.301882E-4
7.305000E-8	-7.194803E-5
7.310000E-8	-2.741146E-5
7.315000E-8	4.795812E-5
7.320000E-8	1.301795E-4
7.325000E-8	1.541607E-4
7.330000E-8	1.575866E-4
7.335000E-8	1.712902E-4
7.340000E-8	1.507348E-4
7.345000E-8	9.592058E-5
7.350000E-8	4.795812E-5
7.355000E-8	-1.370790E-5
7.360000E-8	-9.935515E-5
7.365000E-8	-1.644471E-4
7.370000E-8	-2.124095E-4
7.375000E-8	-2.706497E-4
7.380000E-8	-3.151862E-4
7.385000E-8	-3.117603E-4
7.390000E-8	-2.775014E-4
7.395000E-8	-2.569461E-4
7.400000E-8	-2.329649E-4
7.405000E-8	-1.781506E-4
7.410000E-8	-1.062069E-4
7.415000E-8	-3.768913E-5
7.420000E-8	1.712511E-5
7.425000E-8	6.508757E-5
7.430000E-8	1.199018E-4
7.435000E-8	1.986973E-4
7.440000E-8	2.569374E-4
7.445000E-8	2.774928E-4
7.450000E-8	2.877704E-4
7.455000E-8	3.117517E-4
7.460000E-8	3.357329E-4
7.465000E-8	3.460106E-4
7.470000E-8	3.323070E-4
7.475000E-8	3.048999E-4
7.480000E-8	2.774928E-4
7.485000E-8	2.535115E-4
7.490000E-8	2.329562E-4
7.495000E-8	1.986973E-4
7.500000E-8	1.507348E-4
7.505000E-8	7.879113E-5
7.510000E-8	-3.430228E-6
7.515000E-8	-7.194803E-5
7.520000E-8	-1.473176E-4
7.525000E-8	-2.329649E-4
7.530000E-8	-2.706497E-4
7.535000E-8	-2.637979E-4
7.540000E-8	-2.637979E-4
7.545000E-8	-2.603720E-4
7.550000E-8	-2.261131E-4
7.555000E-8	-1.747247E-4
7.560000E-8	-1.336141E-4
7.565000E-8	-8.907748E-5
7.570000E-8	-5.481858E-5
7.575000E-8	-5.139269E-5
7.580000E-8	-7.194803E-5
7.585000E-8	-8.565159E-5
7.590000E-8	-1.027810E-4
7.595000E-8	-1.370399E-4
7.600000E-8	-1.952801E-4
7.605000E-8	-2.466684E-4
7.610000E-8	-2.843532E-4
7.615000E-8	-3.186121E-4
7.620000E-8	-3.700005E-4
7.625000E-8	-4.179629E-4
7.630000E-8	-4.830548E-4
7.635000E-8	-5.687021E-4
7.640000E-8	-6.612011E-4
7.645000E-8	-7.605519E-4
7.650000E-8	-8.838840E-4
7.655000E-8	-9.935125E-4
7.660000E-8	-1.072308E-3
7.665000E-8	-1.147678E-3
7.670000E-8	-1.199066E-3
7.675000E-8	-1.147678E-3
7.680000E-8	-1.031197E-3
7.685000E-8	-9.249947E-4
7.690000E-8	-7.674037E-4
7.695000E-8	-5.241655E-4
7.700000E-8	-2.809273E-4
7.705000E-8	-7.879981E-5
7.710000E-8	1.199018E-4
7.715000E-8	3.014740E-4
7.720000E-8	4.213801E-4
7.725000E-8	4.590649E-4
7.730000E-8	4.076766E-4
7.735000E-8	2.911963E-4
7.740000E-8	1.370313E-4
7.745000E-8	-5.481858E-5
7.750000E-8	-2.637979E-4
7.755000E-8	-4.316665E-4
7.760000E-8	-5.447209E-4
7.765000E-8	-6.303681E-4
7.770000E-8	-6.714788E-4
7.775000E-8	-6.098128E-4
7.780000E-8	-4.590736E-4
7.785000E-8	-2.637979E-4
7.790000E-8	-3.426324E-5
7.795000E-8	1.952714E-4
7.800000E-8	3.973989E-4
7.805000E-8	5.584157E-4
7.810000E-8	6.337853E-4
7.815000E-8	6.235077E-4
7.820000E-8	5.549899E-4
7.825000E-8	4.419355E-4
7.830000E-8	2.569374E-4
7.835000E-8	2.397689E-5
7.840000E-8	-2.295390E-4
7.845000E-8	-5.070361E-4
7.850000E-8	-7.708296E-4
7.855000E-8	-9.626795E-4
7.860000E-8	-1.133974E-3
7.865000E-8	-1.318972E-3
7.870000E-8	-1.425175E-3
7.875000E-8	-1.425175E-3
7.880000E-8	-1.411471E-3
7.885000E-8	-1.394342E-3
7.890000E-8	-1.312120E-3
7.895000E-8	-1.192214E-3
7.900000E-8	-1.075734E-3
7.905000E-8	-9.318464E-4
7.910000E-8	-7.708296E-4
7.915000E-8	-6.509235E-4
7.920000E-8	-5.241655E-4
7.925000E-8	-3.700005E-4
7.930000E-8	-2.569461E-4
7.935000E-8	-1.884283E-4
7.940000E-8	-1.370399E-4
7.945000E-8	-1.473176E-4
7.950000E-8	-2.089836E-4
7.955000E-8	-2.603720E-4
7.960000E-8	-3.220380E-4
7.965000E-8	-4.419442E-4
7.970000E-8	-5.824057E-4
7.975000E-8	-6.988859E-4
7.980000E-8	-8.153662E-4
7.985000E-8	-8.975875E-4
7.990000E-8	-9.215688E-4
7.995000E-8	-9.249947E-4
8.000000E-8	-9.181429E-4
8.005000E-8	-8.530510E-4
8.010000E-8	-7.331448E-4
8.015000E-8	-6.029610E-4
8.020000E-8	-4.796290E-4
8.025000E-8	-3.665746E-4
8.030000E-8	-2.466684E-4
8.035000E-8	-1.130587E-4
8.040000E-8	-1.370790E-5
8.045000E-8	1.712511E-5
8.050000E-8	2.740278E-5
8.055000E-8	5.138401E-5
8.060000E-8	2.397689E-5
8.065000E-8	-6.852214E-5
8.070000E-8	-1.712988E-4
8.075000E-8	-2.603720E-4
8.080000E-8	-3.631487E-4
8.085000E-8	-4.796290E-4
8.090000E-8	-5.824057E-4
8.095000E-8	-6.612011E-4
8.100000E-8	-7.057377E-4
8.105000E-8	-7.057377E-4
8.110000E-8	-6.749047E-4
8.115000E-8	-6.098128E-4
8.120000E-8	-5.173137E-4
8.125000E-8	-4.248147E-4
8.130000E-8	-3.528710E-4
8.135000E-8	-2.843532E-4
8.140000E-8	-2.432425E-4
8.145000E-8	-2.432425E-4
8.150000E-8	-2.877791E-4
8.155000E-8	-3.631487E-4
8.160000E-8	-4.590736E-4
8.165000E-8	-5.549985E-4
8.170000E-8	-6.372199E-4
8.175000E-8	-7.125895E-4
8.180000E-8	-7.674037E-4
8.185000E-8	-7.708296E-4
8.190000E-8	-7.160154E-4
8.195000E-8	-6.269422E-4
8.200000E-8	-5.344432E-4
8.205000E-8	-4.282406E-4
8.210000E-8	-3.083344E-4
8.215000E-8	-1.884283E-4
8.220000E-8	-9.250337E-5
8.225000E-8	-1.028201E-5
8.230000E-8	8.221702E-5
8.235000E-8	1.747161E-4
8.240000E-8	2.261044E-4
8.245000E-8	2.226785E-4
8.250000E-8	1.884196E-4
8.255000E-8	1.438830E-4
8.260000E-8	7.536524E-5
8.265000E-8	-1.028201E-5
8.270000E-8	-9.592926E-5
8.275000E-8	-1.781506E-4
8.280000E-8	-2.569461E-4
8.285000E-8	-3.151862E-4
8.290000E-8	-3.323157E-4
8.295000E-8	-3.049086E-4
8.300000E-8	-2.398166E-4
8.305000E-8	-1.644471E-4
8.310000E-8	-1.199105E-4
8.315000E-8	-9.250337E-5
8.320000E-8	-7.879981E-5
8.325000E-8	-1.062069E-4
8.330000E-8	-1.884283E-4
8.335000E-8	-3.186121E-4
8.340000E-8	-4.659254E-4
8.345000E-8	-6.029610E-4
8.350000E-8	-7.194413E-4
8.355000E-8	-8.153662E-4
8.360000E-8	-8.941617E-4
8.365000E-8	-9.078652E-4
8.370000E-8	-8.393474E-4
8.375000E-8	-7.331448E-4
8.380000E-8	-6.269422E-4
8.385000E-8	-5.173137E-4
8.390000E-8	-3.939817E-4
8.395000E-8	-2.980568E-4
8.400000E-8	-2.569461E-4
8.405000E-8	-2.363908E-4
8.410000E-8	-2.432425E-4
8.415000E-8	-3.151862E-4
8.420000E-8	-4.385183E-4
8.425000E-8	-5.549985E-4
8.430000E-8	-6.543493E-4
8.435000E-8	-7.434225E-4
8.440000E-8	-8.085144E-4
8.445000E-8	-8.461992E-4
